DoctorKey,DoctorID,FirstName,LastName,FullName,Gender,Specialization,Qualification,ExperienceYears,DepartmentKey,HospitalKey,ConsultationFee,IsActive
1835,DOC1835,John,Black,Dr. John Black,Male,Pulmonology,MCh,32,14,14,431,True
1836,DOC1836,Dawn,James,Dr. Dawn James,Female,Oncology,DM,3,19,15,660,True
1837,DOC1837,Mary,Lynch,Dr. Mary Lynch,Female,Pediatrics,PhD,4,17,2,531,True
1838,DOC1838,Bruce,Cox,Dr. Bruce Cox,Female,Rheumatology,FACC,1,14,1,304,True
1839,DOC1839,Julie,Sparks,Dr. Julie Sparks,Male,Emergency,FACC,23,10,2,468,True
1840,DOC1840,Rebecca,Lee,Dr. Rebecca Lee,Female,Orthopedics,MCh,3,18,6,301,True
1841,DOC1841,David,Skinner,Dr. David Skinner,Male,Dermatology,DO,37,4,3,347,True
1842,DOC1842,Tracey,Carlson,Dr. Tracey Carlson,Male,Cardiology,MD,5,12,14,268,True
1843,DOC1843,Donald,Jones,Dr. Donald Jones,Female,Radiology,MCh,3,17,14,418,True
1844,DOC1844,Grace,Huerta,Dr. Grace Huerta,Male,ENT,DO,11,19,3,310,True
1845,DOC1845,Lindsay,Wilson,Dr. Lindsay Wilson,Male,Emergency,DO,30,6,13,519,False
1846,DOC1846,Ronald,Perez,Dr. Ronald Perez,Male,Endocrinology,FACC,36,2,3,327,True
1847,DOC1847,Christopher,Holloway,Dr. Christopher Holloway,Male,Dermatology,MCh,10,7,12,418,True
1848,DOC1848,Andrew,Hudson,Dr. Andrew Hudson,Male,Pathology,FACC,21,18,6,155,True
1849,DOC1849,Andrew,Stone,Dr. Andrew Stone,Female,Nephrology,FACC,31,11,1,339,False
1850,DOC1850,Nichole,Thomas,Dr. Nichole Thomas,Male,Pulmonology,PhD,32,2,7,316,True
1851,DOC1851,Terri,Anderson,Dr. Terri Anderson,Male,Radiology,MBBS,6,3,13,770,True
1852,DOC1852,Elizabeth,Diaz,Dr. Elizabeth Diaz,Female,Pediatrics,DM,33,7,15,385,True
1853,DOC1853,Lindsey,Griffith,Dr. Lindsey Griffith,Male,Rheumatology,FRCS,34,7,2,66,True
1854,DOC1854,Gloria,Baker,Dr. Gloria Baker,Female,Oncology,PhD,29,3,13,282,True
1855,DOC1855,Patricia,Washington,Dr. Patricia Washington,Male,ICU,FACC,21,10,5,597,True
1856,DOC1856,Jacqueline,Munoz,Dr. Jacqueline Munoz,Female,Dermatology,MRCP,16,10,7,174,True
1857,DOC1857,Robert,Smith,Dr. Robert Smith,Male,ICU,MBBS,35,4,2,172,True
1858,DOC1858,Shelly,Haynes,Dr. Shelly Haynes,Female,Pathology,MRCP,34,5,15,330,True
1859,DOC1859,Steven,Lee,Dr. Steven Lee,Male,Pulmonology,DM,21,14,12,317,True
1860,DOC1860,Steven,Kane,Dr. Steven Kane,Female,Urology,MRCP,29,20,10,410,True
1861,DOC1861,Tracy,Harrison,Dr. Tracy Harrison,Male,Radiology,PhD,16,20,11,75,True
1862,DOC1862,Ross,Marshall,Dr. Ross Marshall,Female,Pediatrics,MCh,29,12,14,590,True
1863,DOC1863,Stephen,Snow,Dr. Stephen Snow,Male,Gastroenterology,MBBS,4,1,3,210,True
1864,DOC1864,Matthew,Russell,Dr. Matthew Russell,Male,Nephrology,MD,36,18,4,583,True
1865,DOC1865,Sean,Sanders,Dr. Sean Sanders,Male,Emergency,PhD,21,20,1,473,True
1866,DOC1866,Colleen,Riggs,Dr. Colleen Riggs,Male,Psychiatry,PhD,24,6,8,202,True
1867,DOC1867,Allison,Garcia,Dr. Allison Garcia,Male,Urology,PhD,8,9,8,402,True
1868,DOC1868,Michael,Jimenez,Dr. Michael Jimenez,Female,Oncology,MD,21,1,1,77,False
1869,DOC1869,Scott,Garcia,Dr. Scott Garcia,Male,Rheumatology,PhD,1,17,10,576,True
1870,DOC1870,Ryan,Phillips,Dr. Ryan Phillips,Male,Cardiology,MBBS,35,16,1,277,True
1871,DOC1871,Hannah,Johnston,Dr. Hannah Johnston,Male,Nephrology,MD,30,1,12,337,True
1872,DOC1872,David,Crosby,Dr. David Crosby,Male,Obstetrics,MCh,18,15,11,167,True
1873,DOC1873,Michael,Castaneda,Dr. Michael Castaneda,Male,Nephrology,DO,33,9,13,323,True
1874,DOC1874,Matthew,Dickerson,Dr. Matthew Dickerson,Female,Psychiatry,DO,32,11,2,346,True
1875,DOC1875,Ryan,Hall,Dr. Ryan Hall,Male,Nephrology,FACC,5,5,14,218,True
1876,DOC1876,Sara,Griffith,Dr. Sara Griffith,Female,Nephrology,MRCP,3,17,9,784,True
1877,DOC1877,William,Harrison,Dr. William Harrison,Male,Ophthalmology,DM,10,9,13,259,True
1878,DOC1878,Dylan,Rodgers,Dr. Dylan Rodgers,Male,Endocrinology,FRCS,1,17,11,185,True
1879,DOC1879,Stephanie,Mullins,Dr. Stephanie Mullins,Female,Ophthalmology,MBBS,23,3,10,461,True
1880,DOC1880,Grace,Kidd,Dr. Grace Kidd,Male,Obstetrics,MRCP,21,12,1,289,True
1881,DOC1881,Joel,Bell,Dr. Joel Bell,Male,Pediatrics,DM,21,7,11,390,True
1882,DOC1882,Rachel,Gilbert,Dr. Rachel Gilbert,Female,Pediatrics,FRCS,3,20,7,593,True
1883,DOC1883,Rachel,Sparks,Dr. Rachel Sparks,Female,Urology,FACC,36,12,13,108,True
1884,DOC1884,Megan,Moody,Dr. Megan Moody,Female,Gastroenterology,FRCS,39,15,11,431,False
1885,DOC1885,Trevor,Valentine,Dr. Trevor Valentine,Male,Neurology,FACC,24,2,2,66,True
1886,DOC1886,Cynthia,Hall,Dr. Cynthia Hall,Female,Pediatrics,MBBS,1,14,14,82,True
1887,DOC1887,Benjamin,Vasquez,Dr. Benjamin Vasquez,Non-binary,ICU,MD,16,3,1,119,True
1888,DOC1888,John,Mckinney,Dr. John Mckinney,Female,Endocrinology,DO,29,8,5,171,True
1889,DOC1889,Michael,Rodriguez,Dr. Michael Rodriguez,Male,Psychiatry,PhD,30,5,4,312,True
1890,DOC1890,Bruce,Stone,Dr. Bruce Stone,Male,Oncology,MD,10,1,15,751,True
1891,DOC1891,Elizabeth,Mcneil,Dr. Elizabeth Mcneil,Male,Neurology,FRCS,33,12,3,729,True
1892,DOC1892,Donna,Kane,Dr. Donna Kane,Male,Emergency,MBBS,38,5,13,127,True
1893,DOC1893,Taylor,Norris,Dr. Taylor Norris,Female,ENT,FACC,20,11,4,793,True
1894,DOC1894,Grant,Heath,Dr. Grant Heath,Male,Gastroenterology,MD,15,16,10,526,True
1895,DOC1895,Barbara,Adams,Dr. Barbara Adams,Male,Psychiatry,MCh,21,4,2,465,True
1896,DOC1896,Perry,Cox,Dr. Perry Cox,Male,Dermatology,MRCP,2,15,6,644,True
1897,DOC1897,Donna,Turner,Dr. Donna Turner,Male,Dermatology,PhD,21,6,10,413,True
1898,DOC1898,Ashley,Hodges,Dr. Ashley Hodges,Male,Urology,FRCS,2,7,11,249,True
1899,DOC1899,Barbara,Sparks,Dr. Barbara Sparks,Male,ICU,FRCS,2,12,14,447,True
1900,DOC1900,Pamela,Harrison,Dr. Pamela Harrison,Male,Obstetrics,FACC,22,13,13,593,True
1901,DOC1901,Melissa,George,Dr. Melissa George,Female,Pulmonology,MCh,20,14,8,562,True
1902,DOC1902,Mary,Jimenez,Dr. Mary Jimenez,Male,Rheumatology,FACC,39,4,5,177,True
1903,DOC1903,Reginald,Murphy,Dr. Reginald Murphy,Male,Pathology,PhD,20,12,4,753,True
1904,DOC1904,Dylan,Joseph,Dr. Dylan Joseph,Male,Ophthalmology,MRCP,39,6,15,263,True
1905,DOC1905,Donald,Brown,Dr. Donald Brown,Male,Gastroenterology,FRCS,32,6,10,664,True
1906,DOC1906,Nicholas,Knight,Dr. Nicholas Knight,Male,ENT,MD,14,19,14,283,True
1907,DOC1907,Eric,Wilson,Dr. Eric Wilson,Male,Dermatology,DO,37,3,7,97,True
1908,DOC1908,Terri,Choi,Dr. Terri Choi,Male,Urology,MRCP,19,9,8,797,True
1909,DOC1909,Grace,Munoz,Dr. Grace Munoz,Male,Radiology,MD,24,9,13,491,True
1910,DOC1910,Rachel,Holland,Dr. Rachel Holland,Female,Urology,MRCP,4,5,11,210,True
1911,DOC1911,Amanda,Nelson,Dr. Amanda Nelson,Male,Radiology,MD,9,16,4,50,True
1912,DOC1912,Joel,Miller,Dr. Joel Miller,Male,Urology,MRCP,21,10,8,146,True
1913,DOC1913,Casey,Buchanan,Dr. Casey Buchanan,Female,Psychiatry,FRCS,11,15,4,177,True
1914,DOC1914,Billy,Baker,Dr. Billy Baker,Male,Obstetrics,MD,24,8,12,744,True
1915,DOC1915,Christine,Turner,Dr. Christine Turner,Male,Obstetrics,FRCS,4,18,1,182,True
1916,DOC1916,Richard,Morris,Dr. Richard Morris,Male,Radiology,MD,10,15,13,171,True
1917,DOC1917,Kayla,Banks,Dr. Kayla Banks,Male,Endocrinology,PhD,26,7,14,678,True
1918,DOC1918,Olivia,Jenkins,Dr. Olivia Jenkins,Male,Pulmonology,FACC,24,20,1,709,True
1919,DOC1919,Debbie,Wilson,Dr. Debbie Wilson,Non-binary,Gastroenterology,MS,39,18,10,206,True
1920,DOC1920,Albert,Sims,Dr. Albert Sims,Non-binary,Cardiology,MD,36,12,2,537,True
1921,DOC1921,Samantha,Newton,Dr. Samantha Newton,Female,Orthopedics,MCh,32,1,6,450,True
1922,DOC1922,Erik,Jones,Dr. Erik Jones,Male,Cardiology,DM,1,12,6,482,True
1923,DOC1923,Tracy,Jordan,Dr. Tracy Jordan,Male,ENT,MBBS,24,14,8,283,True
1924,DOC1924,Stephanie,Hines,Dr. Stephanie Hines,Male,ENT,MCh,9,8,14,613,True
1925,DOC1925,Chad,Browning,Dr. Chad Browning,Male,Neurology,MS,11,3,7,710,True
1926,DOC1926,Bobby,Matthews,Dr. Bobby Matthews,Male,Cardiology,MD,9,12,6,594,True
1927,DOC1927,Lindsay,Ferrell,Dr. Lindsay Ferrell,Male,Psychiatry,MS,18,17,2,727,True
1928,DOC1928,Christopher,Ramos,Dr. Christopher Ramos,Male,Gastroenterology,MBBS,5,7,14,132,True
1929,DOC1929,Dorothy,Becker,Dr. Dorothy Becker,Male,Radiology,FACC,21,10,5,542,True
1930,DOC1930,Casey,Russell,Dr. Casey Russell,Male,Urology,FACC,7,1,7,799,True
1931,DOC1931,Sarah,Lee,Dr. Sarah Lee,Female,Pediatrics,DM,20,15,2,451,True
1932,DOC1932,Ryan,Phillips,Dr. Ryan Phillips,Male,Oncology,MRCP,25,18,5,756,True
1933,DOC1933,Albert,Hahn,Dr. Albert Hahn,Female,Pathology,MCh,8,16,9,311,True
1934,DOC1934,Bruce,Hall,Dr. Bruce Hall,Male,ENT,FACC,5,9,14,722,False
1935,DOC1935,Scott,Fernandez,Dr. Scott Fernandez,Male,Psychiatry,MD,32,1,5,754,True
1936,DOC1936,Craig,Holland,Dr. Craig Holland,Male,Oncology,MS,29,10,9,516,True
1937,DOC1937,William,Fisher,Dr. William Fisher,Male,Pulmonology,FRCS,11,19,14,578,True
1938,DOC1938,Sarah,Williamson,Dr. Sarah Williamson,Male,ENT,MS,35,2,6,442,True
1939,DOC1939,Brian,Brown,Dr. Brian Brown,Male,ICU,MRCP,9,5,5,287,True
1940,DOC1940,William,Gonzalez,Dr. William Gonzalez,Female,Psychiatry,MCh,37,17,1,452,True
1941,DOC1941,Christopher,Winters,Dr. Christopher Winters,Male,Orthopedics,MCh,5,12,14,771,False
1942,DOC1942,Taylor,Baker,Dr. Taylor Baker,Male,Pediatrics,MCh,26,4,2,61,True
1943,DOC1943,Heather,Diaz,Dr. Heather Diaz,Female,Pediatrics,FRCS,1,1,4,203,True
1944,DOC1944,Heidi,Brock,Dr. Heidi Brock,Male,Oncology,MBBS,8,9,3,424,True
1945,DOC1945,Meagan,Monroe,Dr. Meagan Monroe,Female,Oncology,FRCS,16,12,11,304,True
1946,DOC1946,Elizabeth,Jordan,Dr. Elizabeth Jordan,Male,Radiology,FRCS,4,17,6,517,True
1947,DOC1947,Cheryl,Norris,Dr. Cheryl Norris,Male,Pulmonology,MRCP,18,18,11,320,False
1948,DOC1948,Elizabeth,Zhang,Dr. Elizabeth Zhang,Male,Pathology,FACC,10,10,10,544,True
1949,DOC1949,Richard,Brown,Dr. Richard Brown,Male,Obstetrics,FRCS,4,9,1,129,True
1950,DOC1950,Sara,Wilson,Dr. Sara Wilson,Female,Pediatrics,PhD,38,19,5,299,True
1951,DOC1951,Elizabeth,Saunders,Dr. Elizabeth Saunders,Male,Oncology,MCh,39,16,1,569,True
1952,DOC1952,Jessica,Boyd,Dr. Jessica Boyd,Male,ICU,DM,38,5,1,403,True
1953,DOC1953,Karen,Graham,Dr. Karen Graham,Male,Pulmonology,MRCP,7,14,8,585,True
1954,DOC1954,Raymond,Smith,Dr. Raymond Smith,Female,Pediatrics,DM,15,15,4,527,True
1955,DOC1955,Ashley,Lindsey,Dr. Ashley Lindsey,Female,Ophthalmology,PhD,13,5,2,296,True
1956,DOC1956,Amanda,Hernandez,Dr. Amanda Hernandez,Female,Ophthalmology,MBBS,13,20,7,371,True
1957,DOC1957,Stephanie,Mcintyre,Dr. Stephanie Mcintyre,Female,ICU,DM,17,6,7,773,True
1958,DOC1958,Sherri,Tapia,Dr. Sherri Tapia,Female,Oncology,MS,20,11,15,771,True
1959,DOC1959,Grace,Webster,Dr. Grace Webster,Male,Urology,MCh,19,10,10,76,True
1960,DOC1960,Richard,Johnson,Dr. Richard Johnson,Female,ICU,PhD,12,14,6,579,True
1961,DOC1961,Hunter,Beard,Dr. Hunter Beard,Male,Ophthalmology,FRCS,39,19,8,418,True
1962,DOC1962,Heidi,Cox,Dr. Heidi Cox,Male,Pediatrics,MCh,39,8,2,50,True
1963,DOC1963,Amanda,Smith,Dr. Amanda Smith,Female,ENT,MD,13,8,6,525,True
1964,DOC1964,Colleen,Patel,Dr. Colleen Patel,Male,Obstetrics,PhD,9,16,9,67,True
1965,DOC1965,Amanda,Snyder,Dr. Amanda Snyder,Male,Dermatology,MBBS,21,20,1,289,True
1966,DOC1966,Amanda,Wilson,Dr. Amanda Wilson,Male,Pulmonology,MRCP,15,19,14,567,True
1967,DOC1967,Heather,Peters,Dr. Heather Peters,Male,Psychiatry,FRCS,39,16,8,659,True
1968,DOC1968,Evan,Marshall,Dr. Evan Marshall,Female,Orthopedics,MS,17,15,12,359,True
1969,DOC1969,Steven,Cook,Dr. Steven Cook,Male,Gastroenterology,MS,2,16,5,656,True
1970,DOC1970,Nancy,Nelson,Dr. Nancy Nelson,Female,Ophthalmology,MBBS,5,19,13,679,True
1971,DOC1971,Steven,Terry,Dr. Steven Terry,Male,Gastroenterology,DM,3,1,6,385,True
1972,DOC1972,Nicholas,Greene,Dr. Nicholas Greene,Female,Emergency,MBBS,15,12,14,179,True
1973,DOC1973,Jorge,Lee,Dr. Jorge Lee,Male,Neurology,FACC,13,1,8,544,True
1974,DOC1974,Michelle,Fisher,Dr. Michelle Fisher,Female,Gastroenterology,MD,34,12,10,60,True
1975,DOC1975,Barbara,Lara,Dr. Barbara Lara,Male,Endocrinology,DO,35,8,4,719,True
1976,DOC1976,Rachel,Thomas,Dr. Rachel Thomas,Male,Gastroenterology,PhD,6,7,15,341,True
1977,DOC1977,Danny,Stanley,Dr. Danny Stanley,Male,ICU,MS,37,18,3,620,True
1978,DOC1978,Gregory,Pierce,Dr. Gregory Pierce,Male,Urology,MRCP,23,15,1,602,True
1979,DOC1979,Robert,Jones,Dr. Robert Jones,Male,Gastroenterology,MD,12,12,7,404,True
1980,DOC1980,William,Hampton,Dr. William Hampton,Female,Neurology,MRCP,16,18,13,778,True
1981,DOC1981,Angela,Hall,Dr. Angela Hall,Female,Pulmonology,FRCS,18,2,14,647,True
1982,DOC1982,Mary,Schroeder,Dr. Mary Schroeder,Female,Oncology,DO,7,13,13,712,True
1983,DOC1983,Donna,West,Dr. Donna West,Male,Endocrinology,MRCP,34,4,9,120,True
1984,DOC1984,Tonya,Moore,Dr. Tonya Moore,Male,Oncology,MCh,1,5,14,413,True
1985,DOC1985,Patrick,Mcdonald,Dr. Patrick Mcdonald,Female,Rheumatology,MS,3,4,8,763,True
1986,DOC1986,Robert,Keller,Dr. Robert Keller,Female,Radiology,MD,11,11,8,659,True
1987,DOC1987,Timothy,Santos,Dr. Timothy Santos,Male,Obstetrics,FACC,6,13,3,390,True
1988,DOC1988,Darrell,Beard,Dr. Darrell Beard,Female,Orthopedics,MCh,3,16,12,102,True
1989,DOC1989,Brandy,Hernandez,Dr. Brandy Hernandez,Male,Pediatrics,MRCP,15,9,5,261,True
1990,DOC1990,Kristen,Williams,Dr. Kristen Williams,Female,Rheumatology,DM,15,19,3,479,True
1991,DOC1991,Clarence,Trujillo,Dr. Clarence Trujillo,Female,Emergency,FACC,5,8,6,531,True
1992,DOC1992,Kimberly,Buchanan,Dr. Kimberly Buchanan,Female,Gastroenterology,MRCP,32,4,10,743,True
1993,DOC1993,Michael,Lee,Dr. Michael Lee,Male,ICU,DM,35,1,5,119,True
1994,DOC1994,Sarah,Carpenter,Dr. Sarah Carpenter,Female,Urology,MCh,29,3,6,347,True
1995,DOC1995,Sarah,Cox,Dr. Sarah Cox,Male,Cardiology,FRCS,21,9,5,254,True
1996,DOC1996,Martha,Chapman,Dr. Martha Chapman,Female,Pathology,MS,37,9,9,770,True
1997,DOC1997,Robert,Smith,Dr. Robert Smith,Male,Pathology,MBBS,14,18,11,174,True
1998,DOC1998,Jeffrey,Miller,Dr. Jeffrey Miller,Female,Emergency,MS,17,3,11,215,False
1999,DOC1999,Francisco,Bass,Dr. Francisco Bass,Female,Pediatrics,PhD,1,6,3,273,True
2000,DOC2000,Shari,Keller,Dr. Shari Keller,Male,Gastroenterology,MD,28,20,6,129,True
